Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
6163.481,0.229168667,0.224081267,0.161187225,0.248571467,0.322068833,0.194918775,0.611584567,-0.048554453,0.393222833,0.057408775,-0.04757267,0.285609633,0.4493062,0.2453416,0.092740575,0.2390405,0.255497467,0.1183836,0.003629979,0.2380878,0.10195959,0.165451367,0.225470948,0.291204933,0.18371625,0.323272,0.4755223,0.145192667,0.23548955,0.2611452,0.367772367,0.332049289,0.498852867,0.37165335,0.278841933,0.233835467,0.407002,0.258692833,0.1756487,0.2479048,0.1976353,1.32648975,0.244313833
6165.41,0.226764744,0.224211067,0.1612761,0.248591067,0.322044667,0.19602635,0.612007467,-0.048678807,0.3932546,0.05777098,-0.04840291,0.285596567,0.4472171,0.24457755,0.09215952,0.239145167,0.255148367,0.1185407,0.003702344,0.2377637,0.10263141,0.165769767,0.22580766,0.291223267,0.1843876,0.323350867,0.4770577,0.1452522,0.2351224,0.26293085,0.3679171,0.3284684,0.498707133,0.37204915,0.278682867,0.233514833,0.406827067,0.258518033,0.175866133,0.2472349,0.197383167,1.3247645,0.244206867
6167.338,0.228710611,0.223864467,0.1613525,0.248491067,0.322222467,0.19662595,0.611903867,-0.048482727,0.392787667,0.058030815,-0.048903473,0.285624067,0.4436455,0.2438716,0.09309602,0.2400163,0.254619867,0.118631367,0.003704126,0.237735333,0.10347061,0.1655852,0.224335051,0.291408333,0.18465025,0.3234824,0.47680025,0.145315167,0.23420355,0.2635931,0.3679482,0.330291367,0.498875033,0.37168395,0.278591,0.233448133,0.4065933,0.258184167,0.1758699,0.246286,0.196811967,1.3215865,0.244521867
6169.267,0.230865978,0.223327533,0.1613574,0.248385933,0.322467867,0.196628225,0.6118857,-0.048162983,0.3922818,0.058243515,-0.04970729,0.285320167,0.44088965,0.24261025,0.09481846,0.240817,0.254398733,0.118586667,0.003752855,0.237652133,0.103955805,0.1653427,0.224187182,0.2915835,0.18518635,0.323447967,0.4766845,0.1457926,0.23261755,0.261966,0.368103633,0.333461756,0.498234767,0.37121175,0.278828733,0.233262633,0.406613733,0.257566867,0.1757269,0.2451395,0.1961868,1.32241075,0.244660767
6171.195,0.231930267,0.2232834,0.1615261,0.248266333,0.322256067,0.19688425,0.611979767,-0.048009093,0.392437367,0.058355248,-0.051052453,0.285375067,0.43935225,0.2414906,0.09575073,0.2422689,0.254299633,0.118383567,0.003833887,0.237277967,0.103711365,0.165355333,0.224864448,0.291728467,0.1863519,0.323346933,0.4762546,0.146588867,0.23091925,0.2590538,0.3683416,0.336191756,0.4968857,0.37070925,0.2794716,0.23296,0.4069057,0.256776233,0.175626767,0.24457785,0.195688033,1.32472225,0.245138033
6173.124,0.230059867,0.2236217,0.16181815,0.248127,0.322024867,0.197332325,0.611801267,-0.048091023,0.3931562,0.058273518,-0.05164926,0.2859255,0.4385051,0.2411293,0.09774019,0.2424621,0.254575133,0.1180252,0.003719513,0.237119,0.103239305,0.1653039,0.225266199,0.291756633,0.18818675,0.323622967,0.4758881,0.146770433,0.2296986,0.25760825,0.368536,0.336653622,0.496525833,0.37001685,0.280243367,0.233427367,0.407147767,0.256436933,0.1755889,0.24445795,0.195234233,1.32586775,0.245453233
6175.052,0.232802511,0.224848033,0.16221885,0.2480484,0.3220585,0.19773895,0.6120722,-0.047863483,0.393886933,0.058357073,-0.05162484,0.286189,0.4393558,0.2408612,0.0999883,0.241276,0.255269467,0.117660433,0.003563332,0.237521767,0.102849995,0.165213833,0.226387023,0.2916973,0.19022005,0.324493267,0.4752177,0.1466256,0.22873155,0.25732285,0.368562933,0.335792556,0.496817,0.3694217,0.2809137,0.234223533,0.407495633,0.256144667,0.175613833,0.24469515,0.1949735,1.325514,0.245266033
6176.981,0.230821889,0.225873833,0.16251715,0.247922333,0.322098233,0.1980499,0.612278767,-0.047195643,0.3943724,0.058491673,-0.051818507,0.286651167,0.4401881,0.24032485,0.101038885,0.2402671,0.255622233,0.1173088,0.003428121,0.2378683,0.102335245,0.165279033,0.226756024,0.291796233,0.1914937,0.325198633,0.47480045,0.1470818,0.2275009,0.2574246,0.368730867,0.334057144,0.497130267,0.3683506,0.281402033,0.234633367,0.407931533,0.255521133,0.1756665,0.24430315,0.194880333,1.32758925,0.244860067
6178.909,0.226571856,0.226938233,0.162428,0.2478169,0.3220055,0.1980813,0.612329167,-0.04635564,0.394142167,0.058470798,-0.05236862,0.286867367,0.4417314,0.24009645,0.1016353,0.238617967,0.2554723,0.117019467,0.003318051,0.237936833,0.10170304,0.16544,0.227402992,0.291858667,0.19274715,0.325451867,0.4751721,0.147606833,0.2269818,0.25905965,0.3689302,0.333780911,0.497542,0.3674559,0.281573333,0.234975267,0.408236733,0.2550975,0.1756767,0.2439037,0.1948874,1.32959425,0.2444357
6180.838,0.2347358,0.228247667,0.162052025,0.247866233,0.3219115,0.197621375,0.612306,-0.045786737,0.393169,0.058112895,-0.052436463,0.286615867,0.4436214,0.24091435,0.10163495,0.2371998,0.255405667,0.116789833,0.003240216,0.237887667,0.10110804,0.1656129,0.227410457,0.291815633,0.19289325,0.325873967,0.4750748,0.147810433,0.22752785,0.26068415,0.3690596,0.332376778,0.4975895,0.3676074,0.281851033,0.235010733,0.408484167,0.2553502,0.175657633,0.24455965,0.194710433,1.32969525,0.2440827
6182.766,0.236507411,0.2291506,0.16184455,0.247993767,0.321851367,0.197230325,0.6125923,-0.04592654,0.392356367,0.05755362,-0.05224166,0.2865452,0.44521325,0.24192595,0.10110196,0.235618367,0.255455033,0.116766633,0.003187186,0.238014567,0.100411315,0.1656967,0.226307949,0.291759567,0.1919452,0.326436467,0.47491315,0.147592133,0.2283654,0.25984,0.3690918,0.331301633,0.4977922,0.3684577,0.282077933,0.234778167,0.4087961,0.2555703,0.175573333,0.2449508,0.194228467,1.328862,0.2438862
6184.695,0.2317174,0.228863567,0.16195265,0.248139867,0.3216974,0.1969009,0.6128122,-0.046538153,0.391647467,0.057070677,-0.05213492,0.286253833,0.4459462,0.2437021,0.101280705,0.2335544,0.255089767,0.117001733,0.003106307,0.238196967,0.09961484,0.1653267,0.225966714,0.2914593,0.19272725,0.327061933,0.47387665,0.147118533,0.22964545,0.2590801,0.3691592,0.334871544,0.498239267,0.36929455,0.2818694,0.234650033,0.408619133,0.2551675,0.175565867,0.24479815,0.194027167,1.3275905,0.244295533
6186.623,0.231967833,0.2277575,0.162081025,0.248266433,0.3214088,0.196205425,0.6127776,-0.047145183,0.391311467,0.05679436,-0.051718057,0.2858343,0.44726555,0.2452836,0.101444725,0.232352533,0.254856033,0.1172744,0.003001409,0.238492867,0.09922711,0.1651262,0.225855048,0.291044133,0.19364655,0.327096267,0.4720161,0.1464574,0.230832,0.25968375,0.3695062,0.335210467,0.498241467,0.3699111,0.281180967,0.2349503,0.4082352,0.255285567,0.175817867,0.2445298,0.194432967,1.32719,0.244742233
6188.552,0.2321764,0.226584267,0.161991275,0.248430267,0.321052433,0.19557205,0.612736233,-0.047460353,0.391379767,0.056556663,-0.05131013,0.2856004,0.45016665,0.2459329,0.101315195,0.2319822,0.2545861,0.1174219,0.002985409,0.239003733,0.098335015,0.165547233,0.227230922,0.290699633,0.19277795,0.3267394,0.47041255,0.146336667,0.23158125,0.2610856,0.369718467,0.331604611,0.497641933,0.3700582,0.2803064,0.235244667,0.408072433,0.255597467,0.176142367,0.2436932,0.1948348,1.327323,0.2449899
6190.48,0.2365645,0.226004433,0.16180305,0.2485167,0.321238767,0.19545805,0.6124763,-0.04780689,0.391696967,0.056276785,-0.051310653,0.2853097,0.45162725,0.24579785,0.099658185,0.232563367,0.254190633,0.117553867,0.003022288,0.239252133,0.098534495,0.165841267,0.227261523,0.290401033,0.19097475,0.326416467,0.46980435,0.146213533,0.2315019,0.2632651,0.3696267,0.330835244,0.497638267,0.3700818,0.279834667,0.2358889,0.4076438,0.255694333,0.1764281,0.24312795,0.194664033,1.32527175,0.245425367
6192.409,0.235131133,0.2255249,0.161536375,0.248538233,0.321913767,0.195103275,0.612046133,-0.048636577,0.3921885,0.056039502,-0.05151194,0.284956367,0.4513238,0.24523595,0.09854223,0.234410933,0.2534166,0.1177848,0.003155246,0.2394049,0.099931475,0.165572667,0.224984516,0.290146233,0.18937705,0.3263624,0.4703368,0.145917833,0.2312322,0.2644881,0.369631967,0.332803156,0.498038867,0.3696442,0.279856733,0.2363352,0.406787167,0.255943567,0.176671467,0.24397745,0.194169967,1.32004875,0.246350267
6194.337,0.228128844,0.223881733,0.16123695,0.248575067,0.3224402,0.1941429,0.611984767,-0.04915309,0.392685133,0.055980255,-0.051600317,0.2848203,0.4504903,0.24580575,0.098829545,0.2361261,0.252697467,0.118010333,0.003324522,0.239487533,0.10096602,0.165176167,0.224342324,0.290057333,0.18890005,0.326417067,0.47178155,0.145916267,0.23153205,0.2641112,0.369631,0.335297089,0.498018233,0.36927345,0.280121667,0.236331033,0.4063062,0.256434133,0.1766019,0.244678,0.194396767,1.3159735,0.246695
6196.266,0.228346956,0.222186433,0.16118705,0.2486229,0.322612567,0.19335745,0.612186033,-0.049614867,0.3928765,0.05606101,-0.05223254,0.284928233,0.4500513,0.2463722,0.09939578,0.236883267,0.252589533,0.1181129,0.003509875,0.239040767,0.100875465,0.164844133,0.227583797,0.290034033,0.1883136,0.326213467,0.4740608,0.146252567,0.23178255,0.26233335,0.3697181,0.335308378,0.497294233,0.3693868,0.2804419,0.236162467,0.406120733,0.257088333,0.176621633,0.2443837,0.195241167,1.31730575,0.246249433
6198.194,0.227533444,0.2208754,0.1613133,0.248688133,0.322642667,0.193223125,0.612631867,-0.049853047,0.3932343,0.056167258,-0.052878623,0.285547033,0.45039165,0.246307,0.0994038,0.237943867,0.252511367,0.118151533,0.003609369,0.238452733,0.100463065,0.1643722,0.22903344,0.290157667,0.18791835,0.326207933,0.4758167,0.146387033,0.23240625,0.2609648,0.369637967,0.335051444,0.4968277,0.3699729,0.2806314,0.2359979,0.406076467,0.2573146,0.176762733,0.24391705,0.195921433,1.32020925,0.245973933
6200.123,0.231928578,0.219544467,0.161301325,0.2487196,0.323256167,0.1934418,0.612782467,-0.050016053,0.3936378,0.056230583,-0.053174727,0.285945233,0.45104795,0.2455362,0.09815973,0.2385194,0.252571667,0.118128467,0.003602428,0.237889267,0.10049115,0.163944233,0.226896006,0.290345367,0.1878091,0.326281233,0.47810025,0.1461907,0.23305905,0.26164725,0.369466067,0.334092378,0.496918833,0.37029925,0.280833533,0.2361273,0.406373267,0.257400833,0.17669,0.24427845,0.1965712,1.322899,0.245504
6202.051,0.235182344,0.219045667,0.161246375,0.248759933,0.324017867,0.193615525,0.612833367,-0.050065927,0.393752567,0.056481705,-0.053587697,0.285852567,0.45291845,0.2452309,0.09594828,0.2387193,0.253006233,0.118016533,0.003603655,0.237556567,0.100111125,0.163717,0.227874173,0.290695933,0.18670255,0.326221633,0.4805942,0.1460925,0.2328454,0.2640415,0.3694497,0.330678533,0.496958067,0.37079165,0.281022867,0.236193133,0.406939833,0.257553733,0.176452067,0.24483835,0.197499533,1.3264065,0.2447621
6203.979,0.236665444,0.2180492,0.161268925,0.248800567,0.324071467,0.19374375,0.6129468,-0.050091803,0.394299233,0.05691905,-0.0543454,0.286124033,0.4536529,0.24516055,0.09419781,0.239015933,0.2531297,0.117802567,0.003631861,0.237453167,0.09946357,0.163498367,0.22879851,0.291226867,0.18512015,0.326080167,0.481911,0.1462532,0.23211735,0.2658666,0.369608,0.329648533,0.498085467,0.37108645,0.280990233,0.236237733,0.407396467,0.257655867,0.1763226,0.2432964,0.198153667,1.33300675,0.2441236
6205.908,0.238334922,0.217347933,0.1613146,0.248861833,0.3240163,0.19392465,0.613105933,-0.04974329,0.394743767,0.05718735,-0.05499839,0.2859251,0.4545459,0.2451996,0.09370814,0.2397299,0.253144533,0.117646233,0.003623809,0.237472433,0.09830748,0.1633271,0.225406773,0.2915054,0.183962,0.3259096,0.48253675,0.145985733,0.23269885,0.26539275,0.369648667,0.333523367,0.4995182,0.37144395,0.2806722,0.2367405,0.4076815,0.257927133,0.1762306,0.24322195,0.198566533,1.34048725,0.243731733
6207.837,0.237259489,0.217658067,0.1611826,0.249024267,0.323777867,0.19429165,0.613096633,-0.049389573,0.394652933,0.057195103,-0.055611197,0.285401367,0.45367445,0.2455637,0.094298785,0.241001833,0.2534724,0.1176791,0.003696914,0.2374921,0.09760592,0.163622867,0.224536452,0.291648533,0.18362475,0.325779867,0.4824839,0.145894433,0.23428775,0.26288775,0.3695167,0.3320661,0.499366367,0.37191995,0.280249267,0.2372339,0.4080394,0.2580491,0.176019333,0.24502265,0.198857867,1.34704725,0.243190833
6209.765,0.237109344,0.2188943,0.160940025,0.2490517,0.323405467,0.1948956,0.613390233,-0.04947752,0.3942148,0.057184038,-0.056378523,0.285430167,0.45056235,0.2462559,0.096028905,0.241486833,0.2539723,0.117714967,0.003781428,0.2376684,0.09808208,0.163802167,0.222833676,0.291821933,0.1834361,0.3256094,0.48144515,0.146093667,0.23544485,0.26084745,0.369524833,0.330121689,0.498370767,0.37154265,0.2797097,0.237371467,0.408476767,0.257560367,0.1758542,0.2464688,0.199212433,1.3518725,0.2427902
6211.694,0.2377879,0.2202706,0.160809875,0.248886767,0.3235122,0.195469225,0.6137907,-0.049526057,0.393472767,0.057262785,-0.056737827,0.285260167,0.4471725,0.2463845,0.09769929,0.2421118,0.254248467,0.117721133,0.003736806,0.2381152,0.098929185,0.163772233,0.222565894,0.291931433,0.18337635,0.325310533,0.47896615,0.146486033,0.23657485,0.2609456,0.3697164,0.333133511,0.497090633,0.3710492,0.279421733,0.236917067,0.408702567,0.256696067,0.176005467,0.24733065,0.199558067,1.35522275,0.243022367
6213.622,0.2343614,0.2210911,0.160817175,0.248743767,0.3235577,0.195774725,0.614072967,-0.04944279,0.392817933,0.057398478,-0.05717094,0.285077233,0.44431675,0.24565195,0.097497695,0.2427447,0.254408033,0.117811767,0.003662463,0.238800933,0.09951823,0.1642165,0.22636742,0.2918172,0.18304425,0.325056,0.4759557,0.146934733,0.23675365,0.2617696,0.369874333,0.334994622,0.496040867,0.3712852,0.279456033,0.236491367,0.4086717,0.256115767,0.1762838,0.24668735,0.2000351,1.35714275,0.243599567
6215.551,0.231966044,0.222165067,0.16071735,0.248727767,0.323563067,0.195650025,0.614163633,-0.049357887,0.392767,0.057194,-0.057417813,0.285296267,0.4426959,0.2451818,0.09711969,0.2429324,0.2541038,0.117815567,0.003619625,0.239405567,0.09883595,0.164893567,0.225327443,0.291640833,0.1824414,0.325097533,0.47379315,0.147227167,0.23586305,0.261109,0.3698708,0.334271844,0.495972267,0.37123185,0.279816567,0.236309633,0.4084022,0.2558022,0.1764954,0.24456715,0.200232867,1.3574945,0.244516433
6217.479,0.234775144,0.2237268,0.160651025,0.2486743,0.3238066,0.195596925,0.6136818,-0.04929835,0.392941867,0.056936105,-0.057334607,0.285469933,0.4421566,0.2448269,0.097916905,0.2431673,0.253690333,0.117726833,0.003617004,0.2396456,0.099045245,0.165156833,0.227594644,0.2915146,0.1825909,0.3252087,0.47191465,0.147127133,0.2344438,0.26032225,0.369840067,0.335666678,0.496869133,0.37028585,0.280468667,0.236479033,0.408033967,0.2558202,0.176503367,0.2440637,0.200039833,1.3553075,0.245387433
6219.408,0.236053033,0.224367333,0.16072115,0.248502133,0.324154767,0.195504775,0.612945,-0.049490963,0.3929096,0.056876198,-0.05745629,0.285958967,0.44247495,0.24438255,0.09935601,0.242054167,0.252902267,0.117770467,0.003606453,0.239819933,0.10084662,0.165205867,0.227554582,0.291405,0.18392675,0.325371533,0.47095085,0.1472848,0.2328592,0.26115005,0.369875567,0.334469578,0.498592033,0.36943085,0.281159267,0.235944467,0.4079495,0.2561659,0.176433467,0.24513365,0.199486833,1.349238,0.245738467
6221.336,0.233574322,0.223876933,0.160965375,0.2483625,0.324191167,0.195274575,0.612468533,-0.049562827,0.3921623,0.056925608,-0.057546083,0.286597167,0.44331825,0.2445322,0.100686715,0.240560167,0.2525745,0.1179306,0.003539725,0.239358267,0.10292955,0.1650686,0.223754834,0.291301267,0.18563835,0.325607433,0.47146515,0.147858067,0.23122845,0.2629429,0.369924233,0.331517978,0.5005245,0.36940845,0.281515467,0.2352848,0.4080149,0.256727867,0.1762698,0.2455659,0.1993026,1.34168725,0.245844567
6223.265,0.231114478,0.222475933,0.161200225,0.2482523,0.324367633,0.194781575,0.611766,-0.049787887,0.391059833,0.056952853,-0.057559687,0.287313833,0.4446656,0.2445393,0.101248085,0.239009267,0.252908933,0.118091567,0.003480906,0.238743467,0.10480401,0.164553767,0.220717582,0.291356667,0.18576665,0.3258459,0.4728491,0.148313833,0.2301489,0.263584,0.370055833,0.333675456,0.502947633,0.3699956,0.281631367,0.234744,0.407904433,0.2575793,0.176170567,0.24496755,0.199173067,1.3366415,0.245899233
6225.193,0.232671622,0.2206585,0.16127485,0.248259833,0.324934667,0.19422755,0.611633,-0.050307523,0.3907616,0.057003123,-0.056955327,0.2881544,0.44609445,0.2438849,0.101123805,0.2379632,0.252550867,0.1181727,0.003435619,0.238487467,0.106570415,0.1640326,0.223221119,0.291664733,0.18594885,0.3260796,0.47435775,0.148528333,0.2301904,0.26484845,0.370019867,0.336618078,0.504921633,0.3708157,0.2818346,0.234084533,0.407870633,0.2578484,0.1760494,0.2433565,0.198692633,1.335762,0.245714867
6227.122,0.234372122,0.2194821,0.16124965,0.2483543,0.3256377,0.194003325,0.611558833,-0.05112675,0.390787167,0.05682625,-0.05635421,0.2882735,0.4466257,0.24315765,0.09979051,0.237051267,0.252093767,0.118102467,0.003521197,0.2379616,0.107378595,0.163827233,0.224809574,0.2919608,0.1858458,0.325959933,0.47694055,0.148793,0.2299899,0.2683112,0.370184267,0.3341691,0.505868167,0.37132665,0.2819301,0.2338746,0.408119867,0.2576245,0.175858133,0.24255525,0.198069667,1.33540375,0.2458378
6229.05,0.230462989,0.2191219,0.1612945,0.248440833,0.3259104,0.1938728,0.6112316,-0.05190897,0.391469367,0.056494148,-0.05598718,0.287516033,0.4469538,0.2435894,0.098170895,0.2356301,0.2521403,0.118003433,0.003579113,0.2378976,0.106830935,0.163844733,0.223247403,0.2921012,0.1852066,0.325869567,0.4789473,0.1488894,0.2286397,0.2712765,0.370405833,0.332210278,0.506056067,0.3724235,0.2817106,0.234393633,0.408306767,0.257391567,0.1757223,0.2417974,0.1975016,1.3356495,0.246704433
6230.979,0.234889167,0.218466467,0.161403225,0.248607133,0.326042167,0.193921925,0.6110079,-0.052020027,0.392636767,0.056212868,-0.055697237,0.286432333,0.4468062,0.24426805,0.098178115,0.234726067,0.252129267,0.117745733,0.00358739,0.238493167,0.105616505,0.1639557,0.224139546,0.292245767,0.1857027,0.325945767,0.4793317,0.148934733,0.22809615,0.27124635,0.370485533,0.333641322,0.506060267,0.3731301,0.281395533,0.2350145,0.408316267,0.257625933,0.175781633,0.24097455,0.196817567,1.3377645,0.2473849
6232.907,0.238253067,0.2187569,0.161383375,0.248845767,0.3261391,0.194486225,0.6107582,-0.05161862,0.3927965,0.055974798,-0.055618097,0.285297467,0.44662975,0.24497485,0.09871153,0.2357042,0.2524098,0.1175903,0.00365438,0.2388732,0.10366577,0.164461167,0.227231117,0.292313167,0.18776735,0.325931633,0.47964695,0.148828867,0.2299075,0.2700956,0.370583967,0.335183511,0.506060667,0.372679,0.281229567,0.235500933,0.408252433,0.257705133,0.175857667,0.24245485,0.196324567,1.33889375,0.247879267
6234.835,0.236319478,0.220112,0.161152,0.249114733,0.325929367,0.19559445,0.610753467,-0.051323343,0.3927448,0.055783842,-0.056359593,0.284293867,0.44482525,0.24576145,0.09920503,0.237734533,0.252841667,0.117655233,0.00381905,0.238568467,0.10205856,0.165100633,0.227873379,0.2921761,0.1893044,0.3257867,0.4804045,0.148996033,0.23212435,0.270049,0.370740667,0.334964978,0.505508133,0.37188145,0.281096767,0.235712567,0.408414333,0.257095233,0.175886967,0.2439941,0.196265633,1.34044225,0.247934133
6236.764,0.236403756,0.222022667,0.160919525,0.249199533,0.325905,0.1962916,0.611213233,-0.051005157,0.392931233,0.055584523,-0.057393823,0.2835404,0.4428482,0.24640585,0.10021399,0.239474567,0.2533838,0.117684233,0.003862933,0.2376926,0.101550445,0.165399,0.227036712,0.2921155,0.18837935,0.325683767,0.4805774,0.149203133,0.23330075,0.26990765,0.370859467,0.336449433,0.504252367,0.37173775,0.280965467,0.2354323,0.4088626,0.2566186,0.175876367,0.2456945,0.196072567,1.34282525,0.247944367
6238.693,0.241227333,0.222761433,0.16074685,0.249105633,0.326200633,0.1967326,0.611673067,-0.05068023,0.392710833,0.055384618,-0.058037127,0.283093733,0.44203995,0.24646915,0.10051232,0.240833667,0.2540558,0.117713567,0.003688133,0.2367609,0.10158803,0.165748167,0.224233483,0.2922347,0.1865871,0.325668367,0.48012805,0.148890967,0.23332015,0.26820625,0.370904433,0.334135178,0.5027143,0.3723964,0.281143833,0.235033633,0.4090262,0.256412067,0.175919367,0.24807535,0.195458767,1.34456675,0.248304433
6240.621,0.240747078,0.222359267,0.160683175,0.249083567,0.3260257,0.196945125,0.6119664,-0.05015442,0.3926902,0.055434563,-0.058802643,0.282657167,0.44006575,0.2462349,0.09934243,0.241288933,0.254503933,0.1178991,0.00349043,0.236345733,0.10105874,0.1661757,0.223669608,0.2923409,0.1857602,0.326022867,0.47977505,0.148195333,0.23233595,0.26660765,0.371101833,0.336396978,0.501503633,0.3722872,0.281360633,0.2352673,0.408967667,0.256547633,0.175992667,0.24932945,0.1953164,1.3436145,0.2485115
6242.55,0.236058556,0.2219183,0.16051155,0.249207,0.325456467,0.196966475,0.6118887,-0.04954764,0.3931786,0.055396955,-0.059302883,0.282149767,0.43788515,0.2462301,0.098497,0.2421131,0.2544922,0.117952933,0.003425263,0.236213767,0.10003403,0.166403833,0.228580112,0.292399867,0.18552285,0.326364833,0.47963715,0.147276,0.2313668,0.26478095,0.3715293,0.338049733,0.500177933,0.37143355,0.281618133,0.2354958,0.4088903,0.256958767,0.176005667,0.25024695,0.195759,1.341207,0.248214667
6244.478,0.235959456,0.2208117,0.160364275,0.2493028,0.324768533,0.197036175,0.611579933,-0.04917505,0.393807533,0.05532921,-0.06004352,0.282056367,0.43803805,0.24599855,0.0982933,0.2436215,0.254391267,0.117833233,0.003440786,0.236388633,0.099888295,0.166200867,0.229860082,0.2923492,0.1862447,0.326556667,0.4788403,0.1462654,0.2305919,0.2634378,0.371875833,0.336349522,0.499859433,0.3707607,0.281680067,0.2351801,0.408854433,0.257191,0.175799867,0.25165465,0.196298633,1.33841925,0.247294067
6246.407,0.236460378,0.2188761,0.1603954,0.249245367,0.324363267,0.197148625,0.611351967,-0.049212993,0.393439167,0.055405143,-0.060780447,0.2830601,0.43951395,0.24587735,0.09716745,0.2435707,0.254368133,0.117863967,0.003360533,0.236499,0.10047012,0.165699867,0.228437263,0.292218433,0.18825945,0.3268452,0.4786515,0.145742233,0.2302389,0.26343325,0.372122833,0.335811522,0.500297733,0.37069975,0.2816334,0.2341356,0.408985633,0.257306867,0.1755218,0.2522278,0.196407133,1.334014,0.246078067
6248.335,0.236489944,0.217063167,0.16057875,0.249130133,0.324286133,0.19687415,0.611530333,-0.049428097,0.392043433,0.055606518,-0.061213323,0.284558767,0.4413724,0.24604295,0.09605424,0.242524833,0.254765867,0.1178996,0.003340379,0.2361727,0.101394815,0.164932067,0.224886762,0.2921772,0.18932655,0.3268997,0.4769819,0.145244833,0.2301492,0.26450915,0.372275167,0.333079289,0.500651567,0.37072605,0.2815996,0.233264867,0.409125267,0.257202967,0.1753952,0.25298925,0.196550033,1.3302175,0.245191733
6250.264,0.238625056,0.2152395,0.160571475,0.249142033,0.3246606,0.19633345,0.6118719,-0.050045703,0.391267267,0.05568116,-0.06140422,0.285696533,0.44324235,0.24615165,0.095449575,0.239778167,0.255017733,0.117803,0.003518678,0.236337967,0.10254839,0.164089633,0.226076218,0.292247167,0.1883736,0.327073467,0.4753819,0.144850533,0.23044175,0.2628568,0.372351533,0.332648544,0.500949,0.3711351,0.281542767,0.232553467,0.409218267,0.2570336,0.175586767,0.25305485,0.196878433,1.329951,0.244428167
6252.192,0.239807211,0.214787467,0.1606134,0.2492926,0.324659233,0.196051275,0.612472233,-0.05100201,0.390942067,0.055734333,-0.060676737,0.286164233,0.4451625,0.24597855,0.095158895,0.236517733,0.2551004,0.117750167,0.003703722,0.236954333,0.10401339,0.163608633,0.227047358,0.2923366,0.1872747,0.3273332,0.4747285,0.145093233,0.231235,0.2613131,0.372225967,0.337664989,0.500264567,0.37191215,0.281400933,0.232405067,0.409517467,0.2567861,0.175692467,0.25194845,0.197163,1.3310475,0.243582933
6254.121,0.238376978,0.2151554,0.1607783,0.2494249,0.324257567,0.19589075,0.612762367,-0.05128679,0.390431867,0.055836558,-0.060407397,0.285687133,0.4470588,0.24562895,0.0940624,0.233520367,0.255184,0.117746,0.00376199,0.237346433,0.10524465,0.163354533,0.225577086,0.292330333,0.18646375,0.3275939,0.47515415,0.1456559,0.23093725,0.26243105,0.372212,0.3391407,0.499248533,0.37275985,0.281154,0.2329294,0.409952767,0.256864133,0.175726867,0.2508719,0.197436033,1.3309695,0.243384
6256.049,0.236569433,0.215402733,0.160945575,0.249498633,0.324031733,0.196112675,0.612583667,-0.050903573,0.390748767,0.056082753,-0.06036372,0.284800033,0.4478724,0.2457455,0.09353078,0.2309365,0.2546876,0.117756633,0.003703158,0.238207767,0.1060018,0.1630719,0.227783754,0.2923263,0.18552085,0.3277995,0.4757615,0.1459233,0.2299217,0.26484425,0.3722961,0.335830578,0.4991608,0.3735219,0.281175033,0.233741767,0.410271167,0.2572738,0.176137567,0.24994505,0.197875,1.3327795,0.244007167
6257.978,0.232349667,0.2159332,0.16102915,0.249511333,0.3243042,0.196577975,0.6123191,-0.05035786,0.391136267,0.056486665,-0.059803003,0.284003233,0.44833215,0.24614125,0.093844785,0.2308313,0.253900467,0.117734467,0.003540822,0.2392113,0.10610081,0.163097633,0.228529421,0.292358233,0.1854472,0.328005633,0.47614045,0.146561933,0.2307515,0.26732155,0.372398433,0.3368046,0.500067467,0.37325725,0.281423567,0.2343065,0.410433667,0.257729367,0.176732833,0.2483956,0.1981494,1.33561225,0.2449372
6259.906,0.229770489,0.2165375,0.16084865,0.249357533,0.324609233,0.197127975,0.612378067,-0.05019823,0.391236867,0.05689939,-0.059930613,0.2834435,0.4491424,0.2463056,0.093109415,0.232308433,0.2534794,0.117717633,0.003519165,0.239524967,0.1051434,0.163445533,0.227154302,0.292359533,0.1858475,0.3282376,0.47592125,0.147055233,0.2333822,0.26918025,0.3725516,0.336539356,0.501586067,0.37270805,0.281514133,0.2347296,0.410469467,0.257730367,0.1771736,0.2469276,0.198675133,1.33815175,0.2460279
